
============================================================
ANALISIS: NVDA | C1_SQUEEZE_CALL | ENTRADA: 130.63 | TP: 132.13 | SL: 126.13
ANALISIS: NVDA | C1_SQUEEZE_CALL | ENTRADA: 191.06 | TP: 192.56 | SL: 186.56
Hora  |  Open  |  High  |  Low   |  Close |  Vol
15:30 | 183.86 | 186.03 | 183.50 | 185.66 | 11852420 
15:45 | 185.70 | 185.99 | 185.06 | 185.54 | 5206435 
16:00 | 185.56 | 185.70 | 184.58 | 184.68 | 4987053 
16:15 | 184.69 | 184.84 | 184.27 | 184.62 | 3962903 
16:30 | 184.60 | 185.33 | 184.33 | 185.32 | 3676972 
16:45 | 185.32 | 185.53 | 184.40 | 184.86 | 3676016 
17:00 | 184.86 | 184.87 | 184.53 | 184.68 | 2256883 
17:15 | 184.68 | 185.43 | 184.67 | 185.19 | 3255854 
17:30 | 185.19 | 185.49 | 185.09 | 185.30 | 2256291 
17:45 | 185.30 | 185.60 | 185.09 | 185.33 | 2570167 
18:00 | 185.32 | 185.42 | 185.12 | 185.27 | 1776459 
18:15 | 185.27 | 185.40 | 185.08 | 185.08 | 1624119 
18:30 | 185.09 | 185.25 | 184.92 | 185.15 | 1797964 
18:45 | 185.15 | 185.40 | 185.08 | 185.18 | 1476943 
19:00 | 185.17 | 185.20 | 184.92 | 184.94 | 1455026 
19:15 | 184.95 | 185.18 | 184.90 | 185.00 | 1225280 
19:30 | 185.01 | 185.47 | 184.99 | 185.38 | 1727386 
19:45 | 185.38 | 185.65 | 185.31 | 185.49 | 2102463 
20:00 | 185.48 | 185.60 | 185.36 | 185.50 | 1465617 
20:15 | 185.51 | 185.57 | 185.25 | 185.28 | 1621857 
20:30 | 185.27 | 185.29 | 185.08 | 185.08 | 1475375 
20:45 | 185.09 | 185.80 | 185.01 | 185.80 | 3232372 
21:00 | 185.80 | 186.88 | 185.78 | 186.86 | 6550138 
21:15 | 186.86 | 187.47 | 186.83 | 186.91 | 5751471 
21:30 | 186.91 | 187.00 | 186.58 | 186.78 | 3919987 
21:45 | 186.78 | 186.80 | 185.85 | 186.27 | 7745755 
14:30 | 190.00 | 191.17 | 189.75 | 190.97 | 11463725 [ENTRADA]
14:45 | 190.97 | 191.27 | 190.39 | 191.06 | 6172460 
15:00 | 191.06 | 191.11 | 189.54 | 190.18 | 6829716 
15:15 | 190.18 | 190.22 | 188.43 | 189.88 | 8055032 
15:30 | 189.88 | 190.67 | 189.70 | 190.53 | 4948291 
15:45 | 190.54 | 190.69 | 190.20 | 190.30 | 3293403 
16:00 | 190.31 | 191.14 | 190.24 | 191.13 | 4183844 
16:15 | 191.14 | 191.47 | 190.75 | 190.92 | 3956879 
16:30 | 190.92 | 191.25 | 190.72 | 190.99 | 2752584 
16:45 | 190.99 | 191.14 | 190.79 | 190.88 | 2177482 
17:00 | 190.88 | 191.09 | 190.79 | 190.96 | 1967029 
17:15 | 190.96 | 191.10 | 190.86 | 190.93 | 1910861 
17:30 | 190.93 | 191.10 | 190.78 | 190.92 | 1771427 
17:45 | 190.91 | 191.49 | 190.81 | 191.47 | 2399356 
18:00 | 191.47 | 191.68 | 191.30 | 191.49 | 2782442 
18:15 | 191.48 | 191.78 | 191.19 | 191.33 | 2899262 
18:30 | 191.34 | 191.45 | 191.01 | 191.22 | 2378124 
18:45 | 191.23 | 191.38 | 191.00 | 191.09 | 1984094 
19:00 | 191.10 | 191.24 | 190.91 | 190.93 | 2130066 
19:15 | 190.93 | 191.08 | 190.54 | 190.56 | 2460708 
19:30 | 190.56 | 190.70 | 190.27 | 190.59 | 2958120 
19:45 | 190.58 | 190.93 | 190.54 | 190.77 | 2265247 
20:00 | 190.76 | 190.79 | 190.35 | 190.44 | 2586759 
20:15 | 190.44 | 190.92 | 190.28 | 190.73 | 3048216 
20:30 | 190.73 | 190.99 | 190.71 | 190.82 | 2995695 
20:45 | 190.83 | 192.00 | 190.82 | 191.43 | 9202963 
14:30 | 193.06 | 195.47 | 192.65 | 193.90 | 14943339 
RESULTADO: EXITO
============================================================


============================================================
ANALISIS: NVDA | C1_SQUEEZE_CALL | ENTRADA: 198.04 | TP: 199.54 | SL: 193.54
Hora  |  Open  |  High  |  Low   |  Close |  Vol
18:00 | 191.47 | 191.68 | 191.30 | 191.49 | 2782442 
18:15 | 191.48 | 191.78 | 191.19 | 191.33 | 2899262 
18:30 | 191.34 | 191.45 | 191.01 | 191.22 | 2378124 
18:45 | 191.23 | 191.38 | 191.00 | 191.09 | 1984094 
19:00 | 191.10 | 191.24 | 190.91 | 190.93 | 2130066 
19:15 | 190.93 | 191.08 | 190.54 | 190.56 | 2460708 
19:30 | 190.56 | 190.70 | 190.27 | 190.59 | 2958120 
19:45 | 190.58 | 190.93 | 190.54 | 190.77 | 2265247 
20:00 | 190.76 | 190.79 | 190.35 | 190.44 | 2586759 
20:15 | 190.44 | 190.92 | 190.28 | 190.73 | 3048216 
20:30 | 190.73 | 190.99 | 190.71 | 190.82 | 2995695 
20:45 | 190.83 | 192.00 | 190.82 | 191.43 | 9202963 
14:30 | 193.06 | 195.47 | 192.65 | 193.90 | 14943339 
14:45 | 193.89 | 193.95 | 192.94 | 193.82 | 7059032 
15:00 | 193.87 | 193.97 | 193.03 | 193.62 | 4780689 
15:15 | 193.63 | 193.70 | 192.56 | 192.83 | 4354833 
15:30 | 192.83 | 193.08 | 192.20 | 192.81 | 3890850 
15:45 | 192.81 | 193.35 | 192.43 | 193.18 | 3220804 
16:00 | 193.19 | 193.34 | 192.65 | 192.80 | 2651385 
16:15 | 192.81 | 192.84 | 192.45 | 192.80 | 2212472 
16:30 | 192.80 | 192.98 | 191.91 | 192.56 | 3939134 
16:45 | 192.56 | 193.34 | 192.53 | 193.33 | 3471130 
17:00 | 193.34 | 194.01 | 193.30 | 193.74 | 3957785 
17:15 | 193.74 | 194.21 | 193.62 | 193.70 | 3849760 
17:30 | 193.71 | 194.93 | 193.61 | 194.74 | 5428383 
17:45 | 194.74 | 195.50 | 193.86 | 193.88 | 6364091 
18:00 | 193.88 | 196.58 | 193.26 | 196.04 | 10823051 [ENTRADA]
18:15 | 196.03 | 196.09 | 194.10 | 194.58 | 9975166 
18:30 | 194.59 | 197.18 | 194.50 | 197.15 | 9827021 
18:45 | 197.15 | 198.47 | 196.84 | 198.04 | 11722287 
19:00 | 198.05 | 198.40 | 197.48 | 198.11 | 7588923 
19:15 | 198.11 | 199.54 | 197.93 | 199.31 | 11449272 
19:30 | 199.31 | 199.88 | 199.22 | 199.69 | 8959383 
19:45 | 199.69 | 200.00 | 199.06 | 199.99 | 9326083 
20:00 | 199.99 | 202.06 | 199.57 | 201.59 | 17055259 
20:15 | 201.59 | 202.21 | 201.00 | 202.02 | 10719021 
20:30 | 202.02 | 203.15 | 201.43 | 201.59 | 14140963 
20:45 | 201.59 | 201.93 | 200.65 | 201.03 | 16014750 
14:30 | 207.99 | 211.63 | 207.09 | 210.88 | 30586109 
14:45 | 210.88 | 212.00 | 209.80 | 211.98 | 15202018 
15:00 | 211.98 | 212.19 | 208.99 | 209.94 | 14945917 
15:15 | 209.96 | 210.82 | 209.88 | 210.61 | 7461471 
15:30 | 210.62 | 211.60 | 209.76 | 209.95 | 8237750 
15:45 | 209.96 | 210.12 | 208.57 | 208.90 | 9416605 
16:00 | 208.90 | 209.18 | 207.86 | 208.35 | 7660594 
16:15 | 208.35 | 209.12 | 208.00 | 208.80 | 5318380 
16:30 | 208.79 | 209.07 | 207.56 | 207.68 | 4848515 
16:45 | 207.67 | 207.69 | 206.36 | 207.49 | 7883027 
17:00 | 207.49 | 207.50 | 205.03 | 205.94 | 8341623 
17:15 | 205.94 | 206.82 | 205.81 | 206.58 | 5684234 
17:30 | 206.58 | 206.60 | 205.45 | 206.22 | 4509687 
17:45 | 206.22 | 207.46 | 205.92 | 206.93 | 5018940 
18:00 | 206.93 | 207.79 | 206.83 | 207.03 | 4705289 
RESULTADO: EXITO
============================================================


============================================================
ANALISIS: NVDA | C1_SQUEEZE_CALL | ENTRADA: 199.99 | TP: 201.49 | SL: 195.49
Hora  |  Open  |  High  |  Low   |  Close |  Vol
19:00 | 191.10 | 191.24 | 190.91 | 190.93 | 2130066 
19:15 | 190.93 | 191.08 | 190.54 | 190.56 | 2460708 
19:30 | 190.56 | 190.70 | 190.27 | 190.59 | 2958120 
19:45 | 190.58 | 190.93 | 190.54 | 190.77 | 2265247 
20:00 | 190.76 | 190.79 | 190.35 | 190.44 | 2586759 
20:15 | 190.44 | 190.92 | 190.28 | 190.73 | 3048216 
20:30 | 190.73 | 190.99 | 190.71 | 190.82 | 2995695 
20:45 | 190.83 | 192.00 | 190.82 | 191.43 | 9202963 
14:30 | 193.06 | 195.47 | 192.65 | 193.90 | 14943339 
14:45 | 193.89 | 193.95 | 192.94 | 193.82 | 7059032 
15:00 | 193.87 | 193.97 | 193.03 | 193.62 | 4780689 
15:15 | 193.63 | 193.70 | 192.56 | 192.83 | 4354833 
15:30 | 192.83 | 193.08 | 192.20 | 192.81 | 3890850 
15:45 | 192.81 | 193.35 | 192.43 | 193.18 | 3220804 
16:00 | 193.19 | 193.34 | 192.65 | 192.80 | 2651385 
16:15 | 192.81 | 192.84 | 192.45 | 192.80 | 2212472 
16:30 | 192.80 | 192.98 | 191.91 | 192.56 | 3939134 
16:45 | 192.56 | 193.34 | 192.53 | 193.33 | 3471130 
17:00 | 193.34 | 194.01 | 193.30 | 193.74 | 3957785 
17:15 | 193.74 | 194.21 | 193.62 | 193.70 | 3849760 
17:30 | 193.71 | 194.93 | 193.61 | 194.74 | 5428383 
17:45 | 194.74 | 195.50 | 193.86 | 193.88 | 6364091 
18:00 | 193.88 | 196.58 | 193.26 | 196.04 | 10823051 
18:15 | 196.03 | 196.09 | 194.10 | 194.58 | 9975166 
18:30 | 194.59 | 197.18 | 194.50 | 197.15 | 9827021 
18:45 | 197.15 | 198.47 | 196.84 | 198.04 | 11722287 
19:00 | 198.05 | 198.40 | 197.48 | 198.11 | 7588923 [ENTRADA]
19:15 | 198.11 | 199.54 | 197.93 | 199.31 | 11449272 
19:30 | 199.31 | 199.88 | 199.22 | 199.69 | 8959383 
19:45 | 199.69 | 200.00 | 199.06 | 199.99 | 9326083 
20:00 | 199.99 | 202.06 | 199.57 | 201.59 | 17055259 
20:15 | 201.59 | 202.21 | 201.00 | 202.02 | 10719021 
20:30 | 202.02 | 203.15 | 201.43 | 201.59 | 14140963 
20:45 | 201.59 | 201.93 | 200.65 | 201.03 | 16014750 
14:30 | 207.99 | 211.63 | 207.09 | 210.88 | 30586109 
14:45 | 210.88 | 212.00 | 209.80 | 211.98 | 15202018 
15:00 | 211.98 | 212.19 | 208.99 | 209.94 | 14945917 
15:15 | 209.96 | 210.82 | 209.88 | 210.61 | 7461471 
15:30 | 210.62 | 211.60 | 209.76 | 209.95 | 8237750 
15:45 | 209.96 | 210.12 | 208.57 | 208.90 | 9416605 
16:00 | 208.90 | 209.18 | 207.86 | 208.35 | 7660594 
16:15 | 208.35 | 209.12 | 208.00 | 208.80 | 5318380 
16:30 | 208.79 | 209.07 | 207.56 | 207.68 | 4848515 
16:45 | 207.67 | 207.69 | 206.36 | 207.49 | 7883027 
17:00 | 207.49 | 207.50 | 205.03 | 205.94 | 8341623 
17:15 | 205.94 | 206.82 | 205.81 | 206.58 | 5684234 
17:30 | 206.58 | 206.60 | 205.45 | 206.22 | 4509687 
17:45 | 206.22 | 207.46 | 205.92 | 206.93 | 5018940 
18:00 | 206.93 | 207.79 | 206.83 | 207.03 | 4705289 
18:15 | 207.03 | 207.13 | 206.51 | 206.79 | 3213290 
18:30 | 206.78 | 207.06 | 206.23 | 206.98 | 3585173 
18:45 | 206.97 | 208.03 | 206.88 | 207.36 | 4295473 
19:00 | 207.36 | 207.65 | 206.66 | 206.99 | 4868536 
RESULTADO: EXITO
============================================================


============================================================
ANALISIS: NVDA | C1_SQUEEZE_CALL | ENTRADA: 211.98 | TP: 213.48 | SL: 207.48
Hora  |  Open  |  High  |  Low   |  Close |  Vol
14:30 | 193.06 | 195.47 | 192.65 | 193.90 | 14943339 
14:45 | 193.89 | 193.95 | 192.94 | 193.82 | 7059032 
15:00 | 193.87 | 193.97 | 193.03 | 193.62 | 4780689 
15:15 | 193.63 | 193.70 | 192.56 | 192.83 | 4354833 
15:30 | 192.83 | 193.08 | 192.20 | 192.81 | 3890850 
15:45 | 192.81 | 193.35 | 192.43 | 193.18 | 3220804 
16:00 | 193.19 | 193.34 | 192.65 | 192.80 | 2651385 
16:15 | 192.81 | 192.84 | 192.45 | 192.80 | 2212472 
16:30 | 192.80 | 192.98 | 191.91 | 192.56 | 3939134 
16:45 | 192.56 | 193.34 | 192.53 | 193.33 | 3471130 
17:00 | 193.34 | 194.01 | 193.30 | 193.74 | 3957785 
17:15 | 193.74 | 194.21 | 193.62 | 193.70 | 3849760 
17:30 | 193.71 | 194.93 | 193.61 | 194.74 | 5428383 
17:45 | 194.74 | 195.50 | 193.86 | 193.88 | 6364091 
18:00 | 193.88 | 196.58 | 193.26 | 196.04 | 10823051 
18:15 | 196.03 | 196.09 | 194.10 | 194.58 | 9975166 
18:30 | 194.59 | 197.18 | 194.50 | 197.15 | 9827021 
18:45 | 197.15 | 198.47 | 196.84 | 198.04 | 11722287 
19:00 | 198.05 | 198.40 | 197.48 | 198.11 | 7588923 
19:15 | 198.11 | 199.54 | 197.93 | 199.31 | 11449272 
19:30 | 199.31 | 199.88 | 199.22 | 199.69 | 8959383 
19:45 | 199.69 | 200.00 | 199.06 | 199.99 | 9326083 
20:00 | 199.99 | 202.06 | 199.57 | 201.59 | 17055259 
20:15 | 201.59 | 202.21 | 201.00 | 202.02 | 10719021 
20:30 | 202.02 | 203.15 | 201.43 | 201.59 | 14140963 
20:45 | 201.59 | 201.93 | 200.65 | 201.03 | 16014750 
14:30 | 207.99 | 211.63 | 207.09 | 210.88 | 30586109 [ENTRADA]
14:45 | 210.88 | 212.00 | 209.80 | 211.98 | 15202018 
15:00 | 211.98 | 212.19 | 208.99 | 209.94 | 14945917 
15:15 | 209.96 | 210.82 | 209.88 | 210.61 | 7461471 
15:30 | 210.62 | 211.60 | 209.76 | 209.95 | 8237750 
15:45 | 209.96 | 210.12 | 208.57 | 208.90 | 9416605 
16:00 | 208.90 | 209.18 | 207.86 | 208.35 | 7660594 
16:15 | 208.35 | 209.12 | 208.00 | 208.80 | 5318380 
16:30 | 208.79 | 209.07 | 207.56 | 207.68 | 4848515 
16:45 | 207.67 | 207.69 | 206.36 | 207.49 | 7883027 
17:00 | 207.49 | 207.50 | 205.03 | 205.94 | 8341623 
17:15 | 205.94 | 206.82 | 205.81 | 206.58 | 5684234 
17:30 | 206.58 | 206.60 | 205.45 | 206.22 | 4509687 
17:45 | 206.22 | 207.46 | 205.92 | 206.93 | 5018940 
18:00 | 206.93 | 207.79 | 206.83 | 207.03 | 4705289 
18:15 | 207.03 | 207.13 | 206.51 | 206.79 | 3213290 
18:30 | 206.78 | 207.06 | 206.23 | 206.98 | 3585173 
18:45 | 206.97 | 208.03 | 206.88 | 207.36 | 4295473 
19:00 | 207.36 | 207.65 | 206.66 | 206.99 | 4868536 
19:15 | 206.99 | 207.48 | 206.53 | 206.94 | 3719131 
19:30 | 206.94 | 207.38 | 204.77 | 205.20 | 8322537 
19:45 | 205.21 | 207.40 | 205.13 | 206.59 | 7241613 
20:00 | 206.59 | 207.30 | 205.40 | 206.80 | 5471834 
20:15 | 206.80 | 207.15 | 205.98 | 207.04 | 4336996 
20:30 | 207.04 | 208.05 | 206.62 | 206.76 | 5884708 
20:45 | 206.75 | 207.75 | 206.52 | 207.25 | 8108703 
14:30 | 205.15 | 206.16 | 201.45 | 202.86 | 16126948 
RESULTADO: FALLO
============================================================


============================================================
ANALISIS: TSLA | C1_SQUEEZE_CALL | ENTRADA: 455.90 | TP: 457.40 | SL: 451.40
Hora  |  Open  |  High  |  Low   |  Close |  Vol
17:00 | 438.40 | 440.10 | 438.35 | 439.79 | 1543631 
17:15 | 439.82 | 441.49 | 439.50 | 441.25 | 2084749 
17:30 | 441.24 | 441.37 | 439.70 | 440.39 | 1313595 
17:45 | 440.40 | 440.40 | 437.07 | 438.00 | 2547820 
18:00 | 437.97 | 439.05 | 437.40 | 438.67 | 1473835 
18:15 | 438.68 | 439.03 | 437.12 | 437.43 | 1344642 
18:30 | 437.43 | 437.88 | 435.60 | 435.80 | 2316176 
18:45 | 435.80 | 437.41 | 435.64 | 436.79 | 1471738 
19:00 | 436.78 | 436.99 | 434.51 | 435.84 | 1998089 
19:15 | 435.80 | 435.87 | 434.72 | 435.17 | 1499300 
19:30 | 435.16 | 435.19 | 433.68 | 434.39 | 1819457 
19:45 | 434.41 | 436.42 | 434.32 | 435.25 | 1853825 
20:00 | 435.20 | 435.30 | 433.10 | 434.06 | 1824355 
20:15 | 434.03 | 434.43 | 432.91 | 433.47 | 1513707 
20:30 | 433.47 | 433.70 | 431.15 | 431.61 | 2293158 
20:45 | 431.63 | 432.54 | 430.50 | 432.49 | 2353095 
21:00 | 432.50 | 433.60 | 431.41 | 431.89 | 1990512 
21:15 | 431.88 | 433.45 | 431.63 | 433.27 | 2036712 
21:30 | 433.25 | 433.35 | 431.54 | 433.29 | 1875975 
21:45 | 433.32 | 434.14 | 430.17 | 433.65 | 4221040 
14:30 | 439.92 | 446.85 | 438.69 | 444.32 | 6999226 
14:45 | 444.17 | 446.50 | 443.02 | 445.99 | 3160220 
15:00 | 446.05 | 449.45 | 445.25 | 448.83 | 4266399 
15:15 | 448.80 | 449.47 | 446.89 | 449.15 | 2572824 
15:30 | 449.18 | 450.50 | 447.03 | 447.66 | 2462303 
15:45 | 447.63 | 448.82 | 445.61 | 447.12 | 2176075 
16:00 | 447.04 | 449.82 | 445.95 | 449.81 | 2039527 [ENTRADA]
16:15 | 449.83 | 455.20 | 449.39 | 454.08 | 4585401 
16:30 | 454.07 | 457.21 | 453.58 | 454.45 | 3648384 
16:45 | 454.47 | 456.18 | 453.72 | 455.90 | 2464388 
17:00 | 455.93 | 457.08 | 455.35 | 456.20 | 2006398 
17:15 | 456.27 | 457.22 | 454.92 | 456.06 | 2282093 
17:30 | 456.07 | 458.45 | 455.50 | 457.20 | 2405415 
17:45 | 457.23 | 459.09 | 456.84 | 457.75 | 2305206 
18:00 | 457.76 | 458.98 | 456.90 | 458.70 | 1557113 
18:15 | 458.68 | 459.02 | 457.68 | 458.00 | 1472528 
18:30 | 458.00 | 459.40 | 457.50 | 458.92 | 1571893 
18:45 | 458.88 | 459.99 | 458.70 | 459.65 | 1714569 
19:00 | 459.64 | 460.05 | 457.54 | 458.34 | 1808395 
19:15 | 458.34 | 459.32 | 456.80 | 456.88 | 1800176 
19:30 | 456.90 | 457.88 | 456.31 | 457.73 | 1601885 
19:45 | 457.73 | 457.82 | 454.52 | 455.20 | 2449211 
20:00 | 455.20 | 456.51 | 453.73 | 454.57 | 2520693 
20:15 | 454.59 | 454.59 | 447.26 | 448.30 | 5362826 
20:30 | 448.23 | 451.80 | 447.60 | 449.57 | 2799501 
20:45 | 449.57 | 453.97 | 449.33 | 452.35 | 3681026 
14:30 | 454.84 | 461.40 | 451.60 | 460.46 | 5764162 
14:45 | 460.43 | 460.59 | 455.00 | 458.31 | 3581197 
15:00 | 458.36 | 463.15 | 458.11 | 462.11 | 4450932 
15:15 | 462.09 | 464.78 | 460.73 | 463.28 | 3564698 
15:30 | 463.29 | 463.29 | 460.18 | 461.34 | 2673577 
15:45 | 461.27 | 462.58 | 460.30 | 461.07 | 1862625 
16:00 | 461.04 | 463.32 | 461.04 | 462.46 | 1866310 
RESULTADO: FALLO
============================================================


============================================================
ANALISIS: AAPL | C1_SQUEEZE_CALL | ENTRADA: 283.32 | TP: 284.82 | SL: 280.32
Hora  |  Open  |  High  |  Low   |  Close |  Vol
18:00 | 276.67 | 276.77 | 276.53 | 276.56 | 411763 
18:15 | 276.57 | 277.17 | 276.43 | 277.05 | 473209 
18:30 | 277.06 | 277.30 | 276.90 | 277.02 | 556323 
18:45 | 277.00 | 279.00 | 277.00 | 278.86 | 2185194 
15:30 | 278.10 | 278.78 | 276.45 | 276.48 | 2141317 
15:45 | 276.48 | 277.64 | 276.14 | 277.57 | 1228905 
16:00 | 277.61 | 277.72 | 276.88 | 277.71 | 762087 
16:15 | 277.71 | 278.16 | 277.57 | 278.14 | 699880 
16:30 | 278.10 | 278.22 | 277.30 | 277.40 | 430723 
16:45 | 277.43 | 278.31 | 277.43 | 278.06 | 444853 
17:00 | 278.06 | 278.49 | 277.83 | 277.91 | 428539 
17:15 | 277.89 | 278.08 | 277.67 | 277.90 | 367337 
17:30 | 277.90 | 278.74 | 277.89 | 278.41 | 462779 
17:45 | 278.39 | 279.29 | 278.35 | 278.82 | 785577 
18:00 | 278.80 | 279.44 | 278.75 | 279.23 | 430994 
18:15 | 279.23 | 279.89 | 278.94 | 279.77 | 554626 
18:30 | 279.78 | 279.86 | 279.48 | 279.82 | 322547 
18:45 | 279.81 | 279.94 | 279.46 | 279.51 | 531109 
19:00 | 279.49 | 280.29 | 279.48 | 280.04 | 829586 
19:15 | 280.04 | 280.64 | 279.96 | 280.59 | 756363 
19:30 | 280.59 | 280.93 | 280.45 | 280.83 | 632465 
19:45 | 280.84 | 281.04 | 280.65 | 280.92 | 720316 
20:00 | 280.92 | 281.08 | 280.73 | 281.01 | 752754 
20:15 | 281.01 | 281.22 | 280.83 | 280.89 | 991737 
20:30 | 280.88 | 281.66 | 280.66 | 281.53 | 891884 
20:45 | 281.55 | 281.72 | 281.47 | 281.49 | 691712 
21:00 | 281.50 | 281.93 | 281.46 | 281.92 | 777455 [ENTRADA]
21:15 | 281.92 | 281.94 | 281.56 | 281.91 | 794736 
21:30 | 281.92 | 282.46 | 281.73 | 282.45 | 1471188 
21:45 | 282.45 | 283.42 | 282.20 | 283.32 | 4730147 
15:30 | 282.99 | 284.69 | 282.63 | 284.52 | 2445074 
15:45 | 284.52 | 285.05 | 283.08 | 283.39 | 1837175 
16:00 | 283.40 | 284.95 | 283.26 | 284.76 | 1134877 
16:15 | 284.75 | 285.31 | 284.48 | 284.57 | 1476611 
16:30 | 284.57 | 285.95 | 284.15 | 285.93 | 1296604 
16:45 | 285.95 | 286.98 | 285.76 | 286.96 | 2302236 
17:00 | 286.94 | 287.40 | 285.94 | 286.05 | 1705573 
17:15 | 286.04 | 286.33 | 285.37 | 285.55 | 894451 
17:30 | 285.54 | 285.88 | 284.83 | 285.82 | 989799 
17:45 | 285.81 | 285.94 | 285.15 | 285.15 | 489789 
18:00 | 285.15 | 285.30 | 284.83 | 285.22 | 619135 
18:15 | 285.23 | 286.00 | 285.18 | 285.87 | 602955 
18:30 | 285.88 | 286.34 | 285.87 | 286.16 | 534752 
18:45 | 286.17 | 286.21 | 285.16 | 285.16 | 420171 
19:00 | 285.15 | 285.47 | 285.04 | 285.17 | 429555 
19:15 | 285.19 | 285.39 | 284.94 | 285.22 | 705613 
19:30 | 285.20 | 285.33 | 285.01 | 285.22 | 396782 
19:45 | 285.22 | 285.40 | 285.01 | 285.14 | 479372 
20:00 | 285.12 | 286.09 | 285.11 | 285.99 | 763583 
20:15 | 285.99 | 286.14 | 285.42 | 285.62 | 621882 
20:30 | 285.61 | 286.38 | 285.58 | 286.13 | 662201 
20:45 | 286.14 | 286.65 | 286.05 | 286.41 | 575820 
21:00 | 286.40 | 286.78 | 286.20 | 286.74 | 593643 
RESULTADO: EXITO
============================================================


============================================================
ANALISIS: AAPL | C1_SQUEEZE_CALL | ENTRADA: 286.96 | TP: 288.46 | SL: 283.96
Hora  |  Open  |  High  |  Low   |  Close |  Vol
16:00 | 277.61 | 277.72 | 276.88 | 277.71 | 762087 
16:15 | 277.71 | 278.16 | 277.57 | 278.14 | 699880 
16:30 | 278.10 | 278.22 | 277.30 | 277.40 | 430723 
16:45 | 277.43 | 278.31 | 277.43 | 278.06 | 444853 
17:00 | 278.06 | 278.49 | 277.83 | 277.91 | 428539 
17:15 | 277.89 | 278.08 | 277.67 | 277.90 | 367337 
17:30 | 277.90 | 278.74 | 277.89 | 278.41 | 462779 
17:45 | 278.39 | 279.29 | 278.35 | 278.82 | 785577 
18:00 | 278.80 | 279.44 | 278.75 | 279.23 | 430994 
18:15 | 279.23 | 279.89 | 278.94 | 279.77 | 554626 
18:30 | 279.78 | 279.86 | 279.48 | 279.82 | 322547 
18:45 | 279.81 | 279.94 | 279.46 | 279.51 | 531109 
19:00 | 279.49 | 280.29 | 279.48 | 280.04 | 829586 
19:15 | 280.04 | 280.64 | 279.96 | 280.59 | 756363 
19:30 | 280.59 | 280.93 | 280.45 | 280.83 | 632465 
19:45 | 280.84 | 281.04 | 280.65 | 280.92 | 720316 
20:00 | 280.92 | 281.08 | 280.73 | 281.01 | 752754 
20:15 | 281.01 | 281.22 | 280.83 | 280.89 | 991737 
20:30 | 280.88 | 281.66 | 280.66 | 281.53 | 891884 
20:45 | 281.55 | 281.72 | 281.47 | 281.49 | 691712 
21:00 | 281.50 | 281.93 | 281.46 | 281.92 | 777455 
21:15 | 281.92 | 281.94 | 281.56 | 281.91 | 794736 
21:30 | 281.92 | 282.46 | 281.73 | 282.45 | 1471188 
21:45 | 282.45 | 283.42 | 282.20 | 283.32 | 4730147 
15:30 | 282.99 | 284.69 | 282.63 | 284.52 | 2445074 
15:45 | 284.52 | 285.05 | 283.08 | 283.39 | 1837175 
16:00 | 283.40 | 284.95 | 283.26 | 284.76 | 1134877 [ENTRADA]
16:15 | 284.75 | 285.31 | 284.48 | 284.57 | 1476611 
16:30 | 284.57 | 285.95 | 284.15 | 285.93 | 1296604 
16:45 | 285.95 | 286.98 | 285.76 | 286.96 | 2302236 
17:00 | 286.94 | 287.40 | 285.94 | 286.05 | 1705573 
17:15 | 286.04 | 286.33 | 285.37 | 285.55 | 894451 
17:30 | 285.54 | 285.88 | 284.83 | 285.82 | 989799 
17:45 | 285.81 | 285.94 | 285.15 | 285.15 | 489789 
18:00 | 285.15 | 285.30 | 284.83 | 285.22 | 619135 
18:15 | 285.23 | 286.00 | 285.18 | 285.87 | 602955 
18:30 | 285.88 | 286.34 | 285.87 | 286.16 | 534752 
18:45 | 286.17 | 286.21 | 285.16 | 285.16 | 420171 
19:00 | 285.15 | 285.47 | 285.04 | 285.17 | 429555 
19:15 | 285.19 | 285.39 | 284.94 | 285.22 | 705613 
19:30 | 285.20 | 285.33 | 285.01 | 285.22 | 396782 
19:45 | 285.22 | 285.40 | 285.01 | 285.14 | 479372 
20:00 | 285.12 | 286.09 | 285.11 | 285.99 | 763583 
20:15 | 285.99 | 286.14 | 285.42 | 285.62 | 621882 
20:30 | 285.61 | 286.38 | 285.58 | 286.13 | 662201 
20:45 | 286.14 | 286.65 | 286.05 | 286.41 | 575820 
21:00 | 286.40 | 286.78 | 286.20 | 286.74 | 593643 
21:15 | 286.75 | 286.82 | 286.10 | 286.24 | 856791 
21:30 | 286.24 | 286.47 | 286.19 | 286.43 | 970238 
21:45 | 286.45 | 286.61 | 285.58 | 286.23 | 2262051 
15:30 | 286.20 | 288.62 | 285.90 | 287.73 | 3457387 
15:45 | 287.70 | 288.12 | 286.99 | 287.85 | 1407238 
16:00 | 287.85 | 288.24 | 287.34 | 287.77 | 1115960 
RESULTADO: EXITO
============================================================


============================================================
ANALISIS: AMD | C1_SQUEEZE_CALL | ENTRADA: 258.97 | TP: 260.47 | SL: 255.97
Hora  |  Open  |  High  |  Low   |  Close |  Vol
16:00 | 243.97 | 243.99 | 240.12 | 240.56 | 1398117 
16:15 | 240.51 | 240.86 | 238.76 | 239.02 | 1485273 
16:30 | 238.98 | 239.81 | 237.58 | 239.00 | 1685730 
